Wall time,Step,Value
1670004865.219693,500,0.7609408497810364
1670004881.719026,1000,0.7645657062530518
1670004897.034926,1500,0.8179060220718384
1670004911.751878,2000,0.7983660101890564
1670004926.528879,2500,0.8401182889938354
1670004941.665433,3000,1.0437936782836914
1670004956.137853,3500,0.7384015917778015
1670004971.252877,4000,1.1114591360092163
1670004985.882827,4500,0.7575234770774841
1670004999.984609,5000,1.1758371591567993
1670005014.254666,5500,0.730219841003418
1670005028.913567,6000,1.0352234840393066
1670005043.192177,6500,0.776531457901001
1670005057.453453,7000,1.5288848876953125
1670005071.960281,7500,1.5260331630706787
1670005086.272791,8000,0.6391520500183105
1670005100.783005,8500,0.7157204747200012
1670005114.818232,9000,0.7978048920631409
1670005129.09777,9500,0.6177420020103455
1670005142.999196,10000,0.0
1670005157.406015,10500,1.8364250659942627
1670005172.185584,11000,0.7587448358535767
1670005186.58804,11500,1.6462332010269165
1670005201.150231,12000,0.6999793648719788
1670005216.272212,12500,0.694379985332489
1670005231.067504,13000,0.0
1670005246.151336,13500,2.4204659461975098
1670005261.315257,14000,0.7399339079856873
1670005275.903865,14500,0.7380521297454834
1670005291.261459,15000,0.0
1670005305.339482,15500,0.7090824246406555
1670005319.743575,16000,0.0
1670005334.244542,16500,0.8060785531997681
1670005349.649782,17000,0.5907525420188904
1670005364.051228,17500,0.7013069987297058
1670005378.679454,18000,0.0
1670005393.204065,18500,0.7274892330169678
1670005407.942734,19000,0.6875924468040466
1670005422.171274,19500,0.7288253307342529
1670005436.783401,20000,0.7297931909561157
1670005451.277749,20500,1.5817975997924805
1670005465.845168,21000,1.5604755878448486
1670005480.182756,21500,0.7108112573623657
1670005494.776386,22000,0.0
1670005509.041737,22500,1.4823232889175415
1670005523.9017,23000,1.452604055404663
1670005538.619578,23500,0.7193191647529602
1670005553.276542,24000,0.0
1670005568.197502,24500,0.7515844106674194
1670005582.463981,25000,1.3706772327423096
1670005597.215518,25500,0.7522444725036621
1670005611.914005,26000,0.7463074922561646
1670005626.932289,26500,0.7065954208374023
1670005641.432024,27000,0.644156813621521
1670005657.396216,27500,1.2610182762145996
1670005672.327957,28000,1.2224808931350708
1670005686.574861,28500,0.0
1670005700.74079,29000,0.7215942740440369
1670005715.360668,29500,0.712455153465271
1670005730.782377,30000,0.6862505674362183
1670005746.556198,30500,3.8611514568328857
1670005761.568653,31000,0.7336832284927368
1670005776.438882,31500,0.7036774158477783
1670005790.527284,32000,0.9883506894111633
1670005805.602453,32500,0.6633162498474121
1670005820.054584,33000,0.7677859663963318
1670005834.453945,33500,0.7327914834022522
1670005848.883484,34000,0.778671383857727
1670005863.272594,34500,1.0157170295715332
1670005877.427887,35000,1.007797360420227
1670005891.825113,35500,0.9034017324447632
1670005906.322861,36000,0.9755491018295288
1670005920.974491,36500,0.0
1670005935.173843,37000,0.9801957011222839
1670005950.572869,37500,0.7636208534240723
1670005964.984067,38000,0.0
1670005980.049486,38500,0.5639407634735107
1670005995.137771,39000,0.0
1670006010.419788,39500,4.884823322296143
1670006024.54795,40000,0.8169597387313843
1670006038.741984,40500,0.0
1670006052.841402,41000,0.9181679487228394
1670006067.794164,41500,0.7777509689331055
1670006083.105384,42000,0.7525118589401245
1670006097.694771,42500,0.6877501010894775
1670006112.496278,43000,0.6999272108078003
1670006127.200205,43500,4.9179911613464355
1670006142.267791,44000,0.7356418967247009
1670006156.84888,44500,0.7263059616088867
1670006171.678267,45000,0.7573187947273254
1670006185.550111,45500,0.0
1670006200.331281,46000,0.7295113801956177
1670006215.109487,46500,0.8533889055252075
1670006229.254564,47000,0.6772180795669556
1670006244.456142,47500,0.0
1670006259.241024,48000,0.8559622168540955
1670006274.44152,48500,0.6929383277893066
1670006288.833172,49000,0.7774083614349365
1670006302.913192,49500,5.1729960441589355
1670006317.351452,50000,5.188587665557861
